"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
2307,681082,"Stott, Bryson",2307,100,0.245,0.111,0.275,0.356,0.295,0.306,0.254,124,506,86.8,13.8,2227,89.5,89.8,173,1018,1289,0.29999999999999716,6.47,115,146,109,150,285,320,300,"7.485","-7.485","66.1","7.0",569,422,92,19,2,11,93,16.3,51,9,2.26091,0.63138,0.40829,-0.25344,"90.8",160,30.80568720379147,3.5545023696682465,2.6362038664323375,5.8,-1,-0.22,2.33,0.313,15,"-0.324447334",0.323,0.363,"0.324447334",-0.009,-0.010000000000000009,-0.007,-0.011,17,"37.2",5.715564461796419,3.4187337006262224,31.583486883096093,0.446875,33.577500115414026,26.382090382878538
2271,669257,"Smith, Will",2271,100,0.248,0.185,0.273,0.433,0.325,0.331,0.24,118,476,89.4,18.7,2269,90.1,90.42,219,1050,1221,0.30000000000001137,6.45,108,151,123,146,306,322,293,"-7.515","7.515","65.8","7.1",537,379,72,24,2,20,105,19.6,44,8.2,2.22355,0.62256,0.36046,0.08812,"91.2",184,41.952506596306065,10.817941952506596,7.635009310986965,5.74,-0.85,0.28,2.33,0.318,41,"0.330911493",0.314,0.443,"-0.330911493",0.008,0.0040000000000000036,-0.01,-0.006,20.9,"37.3",12.429285581340114,2.1125641604890912,34.63884132812496,0.5906183368869936,37.07813661319765,30.84896789926516
2261,682928,"Abrams, CJ",2261,100,0.246,0.187,0.285,0.433,0.322,0.319,0.247,133,541,88.1,15,2247,88.5,88.9,297,1204,1057,0.4000000000000057,6.48,118,146,111,150,292,321,301,"-3.948","3.948","69.8","7.4",599,418,78,29,6,20,128,21.4,37,6.2,2.43925,0.50758,0.31443,-0.12543,"91.4",154,40.66985645933015,6.937799043062201,4.841402337228715,5.8,-0.57,-0.14,2.26,0.311,29,"0.174613003",0.314,0.409,"-0.174613003",-0.001,-0.0030000000000000027,0.024,0.003,24.7,"37.8",11.302438878428,-1.670759298630012,28.985936269471196,0.5864793678665496,40.27789263641403,30.13312104079236
2243,656555,"Hoskins, Rhys",2243,100,0.214,0.205,0.25,0.419,0.313,0.301,0.202,96,449,88.7,20.8,2317,89.5,89.86,253,961,1282,0.4000000000000057,6.49,108,151,122,146,305,323,295,"-7.84","7.84","68.9","8.1",516,306,56,14,0,26,149,28.9,52,10.1,2.31986,0.57528,0.25338,0.05748,"91.7",165,42.15686274509804,12.745098039215685,7.55813953488372,5.74,-0.88,0.21,2.3,0.302,39,"0.349531877",0.294,0.387,"-0.349531877",0.012,0.008000000000000007,0.032,0.012,26.3,"39.1",15.302237726592953,-4.6935451427040045,32.77956589804716,0.5691964285714286,37.38372809635627,33.05477361613515
2238,605137,"Bell, Josh",2238,100,0.249,0.156,0.286,0.405,0.317,0.307,0.235,134,538,88.9,10.5,2190,89.2,89.44,293,1093,1145,0.20000000000000284,6.47,114,148,126,150,298,324,299,"-10.598","10.598","68.8","7.8",602,421,90,23,2,19,120,19.9,50,8.3,2.26526,0.6398,0.4747,-0.4747,"91.8",149,40.142517814726844,7.600950118764846,5.3156146179401995,5.72,-0.63,0.03,2.38,0.318,32,"0.473547811",0.306,0.391,"-0.473547811",0.014,0.01200000000000001,0.014,0.01,26.8,"37.4",8.762617486132694,2.086441348897182,35.20473271490701,0.5127952755905512,37.51053128173404,23.489530895939566
2214,701538,"Merrill, Jackson",2214,100,0.292,0.208,0.318,0.5,0.352,0.369,0.3,162,554,89.8,14.1,2215,89.2,89.39,258,1260,954,0.20000000000000284,6.48,115,146,112,150,289,320,303,"-20.222","20.222","70.2","7.4",592,462,101,31,6,24,101,17.1,28,4.7,2.35452,0.56726,0.37097,-0.2474,"91.9",174,43.93939393939394,11.255411255411255,8.783783783783784,5.73,-0.88,-0.13,2.34,0.325,52,"0.913369467",0.333,0.531,"-0.913369467",-0.008,-0.008000000000000007,-0.031,-0.017,20.5,"37.3",5.76388790045923,1.2745795549316095,37.29552114785222,0.39947780678851175,36.0936100848243,25.28894433288122
2163,457705,"McCutchen, Andrew",2163,100,0.232,0.179,0.283,0.411,0.324,0.327,0.227,104,448,88.5,14.3,2276,89.3,89.72,262,908,1255,0.4000000000000057,6.51,109,151,121,146,306,322,291,"-9.068","9.068","70.9","7.6",513,317,65,18,1,20,133,25.9,56,10.9,2.35341,0.54086,0.28533,0.03781,"91.7",158,36.90851735015773,11.987381703470032,7.4074074074074066,5.74,-0.87,0.18,2.28,0.326,38,"0.419232547",0.322,0.421,"-0.419232547",0.005,0.0040000000000000036,-0.01,-0.003,28.9,"37.8",12.187135360877265,0.35915636103681414,33.40019923476433,0.5428907168037603,38.40018416845354,25.235278634305594
2158,686668,"Doyle, Brenton",2158,100,0.26,0.186,0.316,0.446,0.328,0.329,0.254,141,542,88.4,12.6,2302,89,89.48,331,1110,1048,0.5,6.43,106,151,113,147,308,328,294,"-8.982","8.982","69.2","7.3",602,401,90,24,4,23,153,25.4,45,7.5,2.41325,0.49229,0.23839,0.00742,"91.9",162,41.39650872817955,10.473815461346634,6.976744186046512,5.73,-0.82,0.22,2.29,0.316,42,"0.416218721",0.313,0.436,"-0.416218721",0.006,0.0030000000000000027,0.01,-0.001,29.8,"37.2",12.198821505052132,0.459377992270237,31.47404429281485,0.6209598432908913,37.7623990114356,25.610597719599262
2146,606466,"Marte, Ketel",2146,100,0.292,0.268,0.299,0.56,0.391,0.392,0.294,147,504,93.7,9.2,2184,89.4,89.75,220,1035,1111,0.3999999999999915,6.46,114,148,118,149,298,326,302,"-34.649","34.649","72.0","7.5",576,407,86,23,2,36,106,18.4,58,10.1,2.26152,0.62315,0.4392,-0.4392,"93.7",156,53.8083538083538,12.285012285012286,8.680555555555555,5.79,-0.56,-0.07,2.35,0.365,50,"1.614585275",0.371,0.538,"-1.614585275",-0.002,-0.006000000000000005,0.022,-0.001,21.3,"39.4",8.161376634282242,-3.568805365940549,33.60751562981636,0.5106609808102346,33.70210301819616,34.20741305101479
2124,687401,"Ortiz, Joey",2124,100,0.239,0.159,0.283,0.398,0.319,0.305,0.234,105,440,86.9,9.4,2294,89.3,89.62,143,836,1288,0.29999999999999716,6.47,107,150,116,147,304,319,288,"-4.799","4.799","71.5","7.4",511,346,63,25,6,11,103,20.2,56,11,2.29507,0.63159,0.36614,0.06473,"91.5",153,38.4393063583815,4.624277456647398,3.131115459882583,5.72,-0.62,0.1,2.29,0.329,16,"0.22594162",0.328,0.343,"-0.22594162",0.005,0.0010000000000000009,0.055,0.014,17.1,"38.4",1.7371508328676426,1.8095592767385866,26.827640372082865,0.3495630461922597,36.93901501139708,27.699349962000866
2122,664761,"Bohm, Alec",2122,100,0.28,0.168,0.305,0.448,0.335,0.342,0.288,155,554,90.4,10.1,2262,89.5,89.83,186,1054,1067,0.29999999999999716,6.52,107,150,123,147,304,323,288,"-11.537","11.537","71.0","7.3",604,474,94,44,2,15,86,14.2,38,6.3,2.26834,0.62911,0.33841,-0.00741,"92.3",161,45.56962025316456,6.751054852320674,5.298013245033113,5.81,-0.7,0.16,2.35,0.329,32,"0.543685203",0.34,0.444,"-0.543685203",-0.008,-0.01100000000000001,0.004,-0.007,17.6,"38.0",5.860952059423963,3.8985499422778296,30.635407085953062,0.4888211382113821,38.35005874430724,27.75609423334595
2117,676475,"Burleson, Alec",2117,100,0.269,0.152,0.276,0.42,0.319,0.329,0.273,147,547,89.4,13.2,2248,89.2,89.57,227,1180,937,0.3999999999999915,6.47,117,146,115,151,297,324,306,"-1.819","1.819","69.4","7.4",595,478,106,20,0,21,76,12.8,35,5.9,2.32439,0.57746,0.28811,-0.16835,"91.7",156,41.63179916317992,6.485355648535565,5.2100840336134455,5.75,-0.95,-0.31,2.41,0.314,31,"0.085923477",0.32,0.435,"-0.085923477",-0.004,-0.006000000000000005,-0.015,-0.01,19.2,"38.0",9.128310175620419,2.9246773011405107,33.21597317593213,0.5302619692863595,32.297507115997234,28.60950576226996
2103,694192,"Chourio, Jackson",2103,100,0.275,0.189,0.32,0.464,0.339,0.328,0.274,145,528,89.1,7.2,2284,89.1,89.36,278,1027,1073,0.30000000000001137,6.46,107,150,114,147,304,321,290,"-14.403","14.403","71.1","7.3",569,410,91,29,4,21,121,21.3,35,6.2,2.3269,0.59302,0.3351,-0.0019,"92.4",153,44.87804878048781,7.804878048780488,5.623901581722319,5.74,-0.68,0.14,2.28,0.322,32,"0.684878745",0.322,0.43,"-0.684878745",0.001,0,0.034,0.011,27.1,"38.9",7.15694252725244,4.1931760036660615,27.19747594675138,0.5666316894018888,37.363092605297844,28.166117260312447
2083,641355,"Bellinger, Cody",2083,100,0.266,0.161,0.287,0.426,0.322,0.301,0.242,137,516,87.8,17.4,2254,89.3,89.63,230,1038,1045,0.29999999999999716,6.44,117,145,123,151,294,324,302,"-9.453","9.453","67.4","7.6",562,432,93,23,3,18,89,15.8,38,6.8,2.35756,0.54021,0.34116,-0.18259,"91.1",155,32.870370370370374,6.25,4.804270462633451,5.76,-0.74,-0.21,2.4,0.317,27,"0.453816611",0.297,0.391,"-0.453816611",0.024,0.020000000000000018,0.035,0.021,22.2,"36.9",12.602275652925318,-1.8711870480020656,32.541874010498695,0.5777777777777777,34.21213370963379,30.49912759530225
2083,666971,"Gurriel Jr., Lourdes",2083,100,0.279,0.156,0.313,0.435,0.327,0.319,0.267,143,513,88.4,15.7,2255,89.4,89.76,215,1064,1019,0.3999999999999915,6.47,109,151,123,148,305,326,295,"-6.428","6.428","68.7","7.4",552,417,101,22,2,18,101,18.3,28,5.1,2.25798,0.63424,0.31702,-0.05112,"91.5",161,40.04796163069545,6.71462829736211,5.072463768115942,5.76,-0.58,0.3,2.32,0.321,28,"0.308593375",0.311,0.421,"-0.308593375",0.012,0.010000000000000009,0.014,0.008,20.2,"39.1",7.865957701209999,-2.933807435718909,35.65789477465818,0.4588832487309645,35.42786027238984,28.492072425245095
2081,669394,"Burger, Jake",2081,100,0.25,0.209,0.292,0.46,0.325,0.338,0.256,134,535,91.3,13,2237,89,89.3,328,1090,991,0.29999999999999716,6.51,108,151,123,147,305,324,294,"-9.016","9.016","72.9","7.4",577,389,81,23,1,29,150,26,29,5,2.34224,0.58446,0.36428,-0.00508,"93.4",156,46.7866323907455,12.339331619537274,8.31889081455806,5.73,-0.6,0.16,2.19,0.298,48,"0.433253244",0.305,0.476,"-0.433253244",-0.006,-0.007000000000000006,-0.016,-0.013,30.1,"38.3",7.916042856115673,-4.339861092717264,23.599474759396138,0.5344995140913509,41.208687685893814,31.920002204085197
2079,663898,"Rodgers, Brendan",2079,100,0.267,0.14,0.338,0.407,0.314,0.295,0.248,134,501,89.1,5,2285,88.7,89.24,265,1025,1054,0.5,6.44,109,150,122,148,310,326,291,"1.231","-1.231","69.6","7.0",538,372,91,29,1,13,132,24.5,30,5.6,2.45998,0.46017,0.2197,0.03932,"91.8",146,44.086021505376344,5.64516129032258,3.903345724907063,5.74,-0.82,0.22,2.2,0.313,21,"-0.059211159",0.296,0.377,"0.059211159",0.019,0.017000000000000015,0.03,0.019,25.9,"37.7",4.249554420644698,-0.3840750492570261,31.502614682791798,0.38496071829405165,38.26683016553632,32.248075122704876
2063,608385,"Winker, Jesse",2063,100,0.253,0.151,0.304,0.405,0.338,0.329,0.245,109,430,87.8,13.9,2246,89.7,90.04,175,891,1172,0.29999999999999716,6.47,117,147,121,151,291,320,301,"-13.204","13.204","67.6","7.2",506,329,72,23,0,14,106,20.9,61,12.1,2.28498,0.59285,0.34312,-0.13282,"91.2",154,37.38601823708207,7.598784194528875,4.940711462450593,5.79,-1.02,-0.02,2.44,0.357,25,"0.640038778",0.351,0.384,"-0.640038778",0.008,0.006000000000000005,0.021,0.009,19.6,"38.1",11.336899584123655,8.576827219336534,35.4111257576647,0.5787589498806682,34.37569768275288,26.614206067200403
2052,502110,"Martinez, J.D.",2052,100,0.235,0.171,0.308,0.406,0.318,0.351,0.256,102,434,91,14.4,2287,89.2,89.58,314,996,1056,0.3999999999999915,6.51,110,151,124,147,306,326,296,"-1.813","1.813","70.8","8.4",495,295,61,24,1,16,141,28.5,49,9.9,2.35288,0.55892,0.26401,-0.05915,"91.7",174,46.101694915254235,14.915254237288137,8.88888888888889,5.72,-0.69,0.27,2.32,0.32,44,"0.088352827",0.339,0.472,"-0.088352827",-0.021,-0.019000000000000017,-0.066,-0.033,31.5,"37.6",11.432325333045492,1.0783042604297357,38.67157025195069,0.4727272727272727,41.284528019640646,27.059484215847377
2047,605141,"Betts, Mookie",2047,100,0.289,0.202,0.294,0.491,0.37,0.356,0.282,130,450,89.9,21.4,2263,89.8,90.12,123,826,1221,0.29999999999999716,6.45,109,151,122,146,304,323,296,"-24.683","24.683","66.9","6.8",513,397,82,24,5,19,57,11.1,58,11.3,2.24469,0.62103,0.36575,0.04631,"91.6",185,39.54659949622166,6.045340050377834,4.678362573099415,5.73,-0.69,0.3,2.3,0.368,24,"1.205813385",0.365,0.447,"-1.205813385",0.007,0.0030000000000000027,0.044,0.014,14.9,"37.5",7.903468599191538,-2.7941573674573346,33.91054116480926,0.49647390691114246,38.1033413446719,32.17438512013969
2046,686217,"Frelick, Sal",2046,100,0.259,0.076,0.306,0.335,0.293,0.279,0.247,123,474,82.3,9,2286,89.3,89.63,110,850,1196,0.29999999999999716,6.47,113,146,102,150,287,315,298,"8.235","-8.235","63.8","6.8",523,400,95,22,4,2,77,14.7,39,7.5,2.29937,0.60766,0.32629,-0.1871,"90.3",139,19.5,0.75,0.5736137667304015,5.73,-1.17,-0.11,2.29,0.32,3,"-0.402492669",0.309,0.305,"0.402492669",0.012,0.01100000000000001,0.03,0.014,12.9,"38.3",4.47036581923296,1.4211593762043964,30.538872477346143,0.379874213836478,37.56836800617406,24.030575850129885
2043,607208,"Turner, Trea",2043,100,0.295,0.174,0.331,0.469,0.349,0.318,0.264,149,505,89.1,11.5,2260,88.8,89.11,287,1098,945,0.29999999999999716,6.51,107,151,119,147,302,322,290,"-19.742","19.742","70.0","7.5",539,408,103,25,0,21,98,18.2,27,5,2.37635,0.56475,0.24581,-0.08947,"92.0",154,40.68627450980392,6.862745098039216,5.194805194805195,5.83,-0.58,0.3,2.23,0.338,28,"0.966324033",0.309,0.419,"-0.966324033",0.031,0.029000000000000026,0.05,0.031,26.1,"38.7",10.469409847188542,-3.9919275225541573,28.984686112440837,0.5994005994005994,38.0342336208296,30.84241712000077
2011,671218,"Ramos, Heliot",2011,100,0.269,0.2,0.329,0.469,0.339,0.338,0.25,128,475,91.5,10.5,2284,89.5,89.85,290,1012,999,0.29999999999999716,6.44,108,151,122,147,305,323,293,"-7.925","7.925","73.1","6.8",516,344,80,23,3,22,135,26.2,35,6.8,2.28137,0.60277,0.30927,0.0531,"92.4",169,47.383720930232556,14.534883720930234,9.689922480620156,5.81,-0.78,0.26,2.27,0.32,50,"0.394082546",0.305,0.481,"-0.394082546",0.019,0.015000000000000013,-0.012,0.001,28.7,"38.6",7.3698968000260034,5.607992969096961,32.881159929783465,0.4386694386694387,37.88362197611762,25.17566034245333
2007,669016,"Marsh, Brandon",2007,100,0.249,0.17,0.348,0.419,0.326,0.324,0.236,104,418,90.9,13.5,2252,89.2,89.46,228,829,1178,0.29999999999999716,6.48,116,147,113,151,289,322,300,"-6.022","6.022","70.1","7.1",476,270,68,17,3,16,154,32.4,50,10.5,2.35317,0.56074,0.28945,-0.21627,"92.0",168,47.40740740740741,10,5.6722689075630255,5.82,-1.18,-0.13,2.33,0.328,27,"0.300049826",0.321,0.406,"-0.300049826",0.013,0.007000000000000006,0.013,0.002,27.5,"38.1",8.92905833766152,1.3920227235001716,39.91896572847165,0.38974358974358975,38.3909924242841,27.667857578743266
1991,660821,"Sánchez, Jesús",1991,100,0.252,0.166,0.316,0.418,0.318,0.343,0.264,123,488,92.3,7.6,2241,89.4,89.55,331,1060,931,0.09999999999999432,6.44,116,147,121,151,294,323,302,"0.265","-0.265","72.9","7.0",534,351,79,25,1,18,140,26.2,39,7.3,2.29662,0.60349,0.36371,-0.24744,"93.3",148,51.28205128205128,12.250712250712251,8.05243445692884,5.71,-1.04,-0.17,2.34,0.311,43,"-0.013309895",0.323,0.468,"0.013309895",-0.012,-0.01200000000000001,-0.05,-0.025,31.2,"37.6",6.812335091577604,4.858450891070508,30.37299291875956,0.48429584599797365,38.75873436067502,30.623772532363077
1982,673490,"Kim, Ha-Seong",1982,100,0.233,0.136,0.261,0.37,0.308,0.313,0.245,94,403,86.5,14,2237,89.6,89.85,121,753,1229,0.30000000000001137,6.51,108,150,114,146,299,320,290,"4.738","-4.738","66.5","6.7",465,333,64,16,3,11,77,16.6,53,11.4,2.27953,0.62,0.38787,0.12064,"91.5",157,35.43543543543544,4.804804804804805,3.4408602150537635,5.74,-0.8,0.22,2.34,0.323,16,"-0.239051463",0.337,0.352,"0.239051463",-0.012,-0.014000000000000012,0.018,-0.005,16.1,"37.4",3.2715656970117406,0.5028745824715332,25.341591449238347,0.41540785498489424,34.91263217124712,32.078719236074605
1965,624424,"Conforto, Michael",1965,100,0.237,0.212,0.277,0.45,0.327,0.35,0.257,104,438,90.2,14.8,2236,89.1,89.36,222,881,1084,0.30000000000001137,6.44,116,146,123,151,293,322,304,"-6.39","6.39","72.6","7.3",487,323,54,27,3,20,118,24.2,41,8.4,2.30511,0.60745,0.3829,-0.26827,"92.5",158,45.82043343653251,11.76470588235294,7.802874743326489,5.83,-1.07,-0.11,2.33,0.308,38,"0.32519084",0.327,0.479,"-0.32519084",-0.02,-0.019000000000000017,-0.029,-0.023,25.2,"38.0",11.879580048642799,1.275282101025039,31.48071470186978,0.5156838143036386,38.31428872902961,28.94080628395864
1955,696285,"Young, Jacob",1955,100,0.256,0.075,0.321,0.331,0.29,0.286,0.253,120,468,81.1,1.9,2257,89.1,89.62,169,877,1078,0.5,6.54,102,148,102,147,302,317,287,"11.83","-11.83","62.4","6.5",521,377,92,24,1,3,102,19.6,30,5.8,2.35916,0.54928,0.32943,-0.0145,"90.5",130,28.912466843501328,1.5915119363395225,1.1516314779270633,5.78,-0.61,0.12,2.29,0.316,6,"-0.60511509",0.314,0.317,"0.60511509",0.003,0.0020000000000000018,0.014,0.004,19.3,"36.9",2.3510719633427337,1.2508926927195774,32.87187174676621,0.4466824644549763,39.05339836500823,26.591085656402534
1955,573262,"Yastrzemski, Mike",1955,100,0.231,0.206,0.282,0.437,0.319,0.301,0.219,99,428,89.5,18.3,2238,89.7,90.01,225,862,1093,0.29999999999999716,6.43,116,145,111,151,294,322,301,"-2.662","2.662","69.1","7.5",473,306,56,16,9,18,124,26.2,37,7.8,2.21748,0.65899,0.41395,-0.30439,"91.8",167,40.849673202614376,10.457516339869281,6.765327695560254,5.8,-1.1,-0.2,2.34,0.301,32,"0.136163683",0.29,0.397,"-0.136163683",0.012,0.01100000000000001,0.04,0.018,26.1,"37.8",11.489424866938643,-1.0834015283862113,31.4391215841234,0.6302021403091558,34.43052676615272,29.540319530682524
1947,663886,"Stephenson, Tyler",1947,100,0.258,0.186,0.307,0.444,0.339,0.322,0.241,118,457,90.2,10.9,2272,89.5,89.87,191,842,1103,0.4000000000000057,6.49,108,150,122,146,304,323,289,"-18.508","18.508","68.7","7.4",513,342,72,26,1,19,117,22.8,46,9,2.3035,0.58035,0.34948,0.08803,"92.0",159,43.859649122807014,9.064327485380117,6.042884990253411,5.79,-0.84,0.18,2.25,0.335,31,"0.950590652",0.322,0.403,"-0.950590652",0.017,0.013000000000000012,0.041,0.017,22.7,"38.2",10.223808359335214,3.2896367730011087,36.568985579368025,0.5074626865671642,39.62993665577068,26.73749617522562
1939,666158,"Lux, Gavin",1939,100,0.251,0.132,0.312,0.383,0.31,0.318,0.259,110,439,88.3,9,2230,89.4,89.71,204,874,1063,0.29999999999999716,6.42,115,146,117,151,292,319,300,"1.469","-1.469","69.7","7.2",487,331,74,24,2,10,110,22.6,44,9,2.33713,0.55778,0.37947,-0.3547,"91.2",152,41.08761329305136,6.042296072507553,4.1067761806981515,5.69,-1.54,-0.15,2.32,0.32,20,"-0.075760701",0.33,0.386,"0.075760701",-0.008,-0.010000000000000009,-0.003,-0.008,23.3,"36.5",9.453548258925787,4.1165305650491275,33.23727397933621,0.454320987654321,36.40012990497309,32.18268263451454
1920,669911,"Toglia, Michael",1920,100,0.218,0.238,0.27,0.456,0.329,0.358,0.244,87,399,92.1,15.1,2260,88.3,88.9,302,865,1055,0.6000000000000085,6.45,114,148,125,150,302,330,302,"-8.92","8.92","71.6","7.5",456,255,45,14,3,25,147,32.2,52,11.4,2.51078,0.4356,0.2454,-0.2454,"92.8",182,50.19607843137255,17.254901960784313,9.649122807017543,5.75,-0.66,-0.04,2.27,0.308,44,"0.464583333",0.332,0.503,"-0.464583333",-0.026,-0.02400000000000002,-0.047,-0.029,34.9,"38.1",15.079433416848124,-3.2724362113564744,35.54422589600314,0.3888888888888889,38.16996012655982,28.103562693018027
1920,453568,"Blackmon, Charlie",1920,100,0.256,0.156,0.293,0.412,0.323,0.306,0.249,115,449,84.7,16.2,2229,89.7,90.24,177,921,999,0.5,6.41,119,146,116,152,295,326,302,"-8.901","8.901","65.9","7.1",497,364,74,24,5,12,86,17.3,41,8.2,2.28733,0.56147,0.34838,-0.14799,"90.7",151,27.197802197802197,5.21978021978022,3.8229376257545273,5.7,-1.05,-0.12,2.36,0.326,19,"0.46359375",0.32,0.365,"-0.46359375",0.007,0.006000000000000005,0.047,0.017,19.2,"36.5",8.635662140848366,-4.480735827327189,31.17921631783299,0.5206611570247934,38.80759850000894,29.669358709308625
1883,671277,"García Jr., Luis",1883,100,0.282,0.162,0.31,0.444,0.328,0.331,0.278,141,500,88.5,7.5,2224,88.5,88.85,207,974,909,0.4000000000000057,6.48,118,147,112,150,290,320,303,"-5.571","5.571","69.7","7.2",526,415,97,25,1,18,86,16.3,25,4.8,2.49027,0.46959,0.32484,-0.21115,"91.7",149,41.68674698795181,7.951807228915662,6.273764258555133,5.82,-0.95,-0.15,2.19,0.316,33,"0.295857674",0.313,0.452,"-0.295857674",0.004,0.0030000000000000027,-0.008,-0.003,21.3,"37.9",9.119690678191432,2.1175184731481487,28.873458747458955,0.5851769911504425,39.00217523480272,29.963641852028935
1822,663586,"Riley, Austin",1822,100,0.256,0.205,0.31,0.461,0.338,0.361,0.267,109,425,93.3,15.9,2276,89.9,90.32,251,913,909,0.3999999999999915,6.54,109,151,124,147,310,328,297,"-13.35","13.35","73.1","7.4",469,309,62,26,2,19,118,25.2,37,7.9,2.22789,0.62912,0.3158,0.07777,"93.2",175,53.398058252427184,14.886731391585762,9.808102345415778,5.83,-0.87,0.23,2.35,0.322,46,"0.732711306",0.334,0.505,"-0.732711306",-0.011,-0.01200000000000001,-0.044,-0.023,27.5,"38.5",8.101486337799065,-1.4921633929793885,32.64059307823047,0.43734939759036146,37.1551429348328,33.93109112882315
1810,592626,"Pederson, Joc",1810,100,0.275,0.24,0.322,0.515,0.391,0.376,0.261,101,367,91.7,16.2,2223,89.6,89.82,199,796,1014,0.20000000000000284,6.42,117,145,122,151,297,327,305,"-31.885","31.885","71.2","7.6",447,266,60,17,1,23,105,23.5,53,11.9,2.32069,0.55907,0.34371,-0.3291,"92.7",171,46.2406015037594,12.781954887218044,7.606263982102908,5.74,-1.39,-0.16,2.28,0.39,34,"1.76160221",0.381,0.477,"-1.76160221",0.014,0.009000000000000008,0.038,0.015,25,"38.1",8.756023066776585,-3.8825928993323173,31.126483291964323,0.5155195681511471,34.70134882991415,27.70740576078119
